column_name,field_id,field_id_base,family,analysis_tier,confirmatory_role,panel,modality,metric,region,source,effect_allele,other_allele,model,contrast,n,beta,se,stat,p,vcov_type,status,raw_p,minus_log10_raw_p,n_tests_in_family,raw_p_rank_within_family,raw_p_lt_0_05,raw_p_lt_0_01,raw_p_lt_0_001
axonal_loss_like__wm__superior_thalamic_radiation_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,axonal_loss_like,superior thalamic radiation (right),composite,A,G,genotype_pairwise,AA_vs_GG,30160,0.0009795239430562843,0.013757195363143777,0.07120084560843545,0.9432383893877792,nonrobust,ok,0.9432383893877792,0.02537853195877527,3000,2835.0,False,False,False
free_water_like__tbss__medial_lemniscus_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,free_water_like,medial lemniscus (right),composite,A,G,genotype_pairwise,AA_vs_GG,30160,0.0021923438028360626,0.030791523306313753,0.07119958895916416,0.9432393895020376,nonrobust,ok,0.9432393895020376,0.02537807147722753,3000,2836.0,False,False,False
free_water_like__tbss__body_of_corpus_callosum,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,free_water_like,body of corpus callosum,composite,A,G,genotype_pairwise,AA_vs_AG,30160,0.0014275351489446133,0.020537942979796813,0.06950721162040815,0.9445863619592445,nonrobust,ok,0.9445863619592445,0.02475832910507559,3000,2840.0,False,False,False
tract_geometry_like__tbss__posterior_thalamic_radiation_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,tract_geometry_like,posterior thalamic radiation (left),composite,A,G,genotype_pairwise,AA_vs_AG,30160,0.0009971265356826654,0.01552549104298453,0.06422512066909696,0.9487914089174281,nonrobust,ok,0.9487914089174281,0.022829256396176906,3000,2844.0,False,False,False
tract_geometry_like__tbss__sagittal_stratum_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,tract_geometry_like,sagittal stratum (left),composite,A,G,genotype_pairwise,AA_vs_GG,30160,0.0014217397313393138,0.022282392179912923,0.06380552500197803,0.9491255097013219,nonrobust,ok,0.9491255097013219,0.022676353888253602,3000,2845.0,False,False,False
axonal_loss_like__wm__superior_thalamic_radiation_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,axonal_loss_like,superior thalamic radiation (right),composite,A,G,genotype_pairwise,AA_vs_AG,30160,-0.0007377489205276464,0.01159139621754635,-0.06364625164058209,0.9492523326005127,nonrobust,ok,0.9492523326005127,0.02261832699376281,3000,2847.0,False,False,False
tract_geometry_like__tbss__cingulum_hippocampus_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,tract_geometry_like,cingulum hippocampus (right),composite,A,G,genotype_pairwise,AA_vs_AG,30160,0.0012025939651622158,0.01936530513244762,0.062100439778106274,0.9504832660180231,nonrobust,ok,0.9504832660180231,0.022055524816430926,3000,2852.0,False,False,False
tract_geometry_like__wm__inferior_longitudinal_fasciculus_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,tract_geometry_like,inferior longitudinal fasciculus (left),composite,A,G,genotype_pairwise,AG_vs_GG,30160,-0.0010551077526355515,0.017123279664891404,-0.0616183215648159,0.9508672021349881,nonrobust,ok,0.9508672021349881,0.021880132281429727,3000,2854.0,False,False,False
demyelination_like__tbss__tapetum_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,tapetum (right),composite,A,G,genotype_pairwise,AG_vs_GG,30160,0.0013574299148617075,0.02225422618599764,0.06099650032836471,0.9513624079549476,nonrobust,ok,0.9513624079549476,0.0216540132485512,3000,2857.0,False,False,False
free_water_like__tbss__anterior_limb_of_internal_capsule_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,free_water_like,anterior limb of internal capsule (right),composite,A,G,genotype_pairwise,AA_vs_AG,30160,0.001317620383660398,0.021953744248531,0.06001802556976423,0.9521416833655267,nonrobust,ok,0.9521416833655267,0.02129842165182406,3000,2860.0,False,False,False
tract_geometry_like__tbss__posterior_corona_radiata_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,tract_geometry_like,posterior corona radiata (left),composite,A,G,genotype_pairwise,AA_vs_AG,30160,0.000948539927277961,0.0158235247713731,0.059944920046764695,0.9521999078039663,nonrobust,ok,0.9521999078039663,0.02127186491173985,3000,2861.0,False,False,False
free_water_like__wm__acoustic_radiation_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,free_water_like,acoustic radiation (left),composite,A,G,genotype_pairwise,AA_vs_AG,30160,-0.0014423923194043162,0.025142308469323416,-0.05736912826299165,0.9542515417478781,nonrobust,ok,0.9542515417478781,0.020337129705240334,3000,2867.0,False,False,False
demyelination_like__tbss__medial_lemniscus_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,medial lemniscus (right),composite,A,G,genotype_pairwise,AA_vs_GG,30160,-0.001448023656057317,0.025243117293670514,-0.057363107702248645,0.9542563375218758,nonrobust,ok,0.9542563375218758,0.020334947080577072,3000,2868.0,False,False,False
free_water_like__tbss__superior_longitudinal_fasciculus_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,free_water_like,superior longitudinal fasciculus (left),composite,A,G,genotype_pairwise,AA_vs_GG,30160,-0.001301210315126436,0.02306015487251548,-0.056426781273585414,0.9550022033719914,nonrobust,ok,0.9550022033719914,0.019995626415003874,3000,2870.0,False,False,False
axonal_loss_like__wm__inferior_longitudinal_fasciculus_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,axonal_loss_like,inferior longitudinal fasciculus (right),composite,A,G,genotype_pairwise,AA_vs_GG,30160,-0.0008168872622362723,0.014790624173530354,-0.05523007363666185,0.9559555429000224,nonrobust,ok,0.9559555429000224,0.01956230429518201,3000,2872.0,False,False,False
free_water_like__tbss__anterior_corona_radiata_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,free_water_like,anterior corona radiata (right),composite,A,G,genotype_pairwise,AG_vs_GG,30160,0.0010296476083113569,0.018880221022975194,0.05453578149632818,0.9565086694883329,nonrobust,ok,0.9565086694883329,0.019311089312711503,3000,2874.0,False,False,False
demyelination_like__tbss__anterior_corona_radiata_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,anterior corona radiata (right),composite,A,G,genotype_pairwise,AG_vs_GG,30160,0.0009928415669112085,0.018565375462667174,0.053478130238071304,0.957351316099055,nonrobust,ok,0.957351316099055,0.018928661340305845,3000,2877.0,False,False,False
free_water_like__tbss__cingulum_hippocampus_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,free_water_like,cingulum hippocampus (left),composite,A,G,genotype_pairwise,AA_vs_AG,30160,-0.0011489831833547274,0.02186197190454089,-0.05255624645259356,0.9580858336410188,nonrobust,ok,0.9580858336410188,0.018595581311012663,3000,2880.0,False,False,False
axonal_loss_like__tbss__fornix,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,axonal_loss_like,fornix,composite,A,G,genotype_pairwise,AA_vs_GG,30160,-0.0005078056128042124,0.010307938876092153,-0.04926354520611271,0.9607096032741113,nonrobust,ok,0.9607096032741113,0.017407868059543172,3000,2882.0,False,False,False
axonal_loss_like__tbss__tapetum_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,axonal_loss_like,tapetum (left),composite,A,G,genotype_pairwise,AA_vs_GG,30160,0.0006606112188783674,0.014380914424216816,0.045936662954194886,0.9633610420420708,nonrobust,ok,0.9633610420420708,0.016210920371858596,3000,2889.0,False,False,False
tract_geometry_like__tbss__sagittal_stratum_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,tract_geometry_like,sagittal stratum (left),composite,A,G,genotype_pairwise,AG_vs_GG,30160,-0.000908226042049199,0.019813038262905355,-0.045839816690285744,0.9634382322118465,nonrobust,ok,0.9634382322118465,0.01617612353001146,3000,2890.0,False,False,False
free_water_like__wm__forceps_minor,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,free_water_like,forceps minor,composite,A,G,genotype_pairwise,AA_vs_GG,30160,-0.001158156711482075,0.025718091014956986,-0.04503276354409512,0.9640814976396357,nonrobust,ok,0.9640814976396357,0.01588625190718677,3000,2891.0,False,False,False
tract_geometry_like__wm__acoustic_radiation_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,tract_geometry_like,acoustic radiation (right),composite,A,G,genotype_pairwise,AA_vs_AG,30160,0.0007804140014534282,0.017846342238436085,0.04372963327872489,0.9651202127929538,nonrobust,ok,0.9651202127929538,0.015418588727637515,3000,2892.0,False,False,False
tract_geometry_like__tbss__medial_lemniscus_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,tract_geometry_like,medial lemniscus (left),composite,A,G,genotype_pairwise,AA_vs_GG,30160,-0.000907754464691342,0.020786801722104717,-0.04366975145224167,0.9651679455742181,nonrobust,ok,0.9651679455742181,0.0153971099826912,3000,2893.0,False,False,False
demyelination_like__wm__inferior_longitudinal_fasciculus_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,demyelination_like,inferior longitudinal fasciculus (right),composite,A,G,genotype_pairwise,AA_vs_AG,30160,-0.0008465786927175437,0.019907282680349525,-0.042526079842790464,0.9660796086411853,nonrobust,ok,0.9660796086411853,0.01498708458963967,3000,2897.0,False,False,False
free_water_like__tbss__superior_corona_radiata_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,free_water_like,superior corona radiata (right),composite,A,G,genotype_pairwise,AG_vs_GG,30160,-0.0007378363066137279,0.01780419722600436,-0.041441705977962484,0.966944044248216,nonrobust,ok,0.966944044248216,0.0145986572276064,3000,2898.0,False,False,False
axonal_loss_like__wm__acoustic_radiation_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,axonal_loss_like,acoustic radiation (left),composite,A,G,genotype_pairwise,AA_vs_AG,30160,0.0005936931843476228,0.01434924641752405,0.04137452010180644,0.9669976044295642,nonrobust,ok,0.9669976044295642,0.014574601805633254,3000,2899.0,False,False,False
tract_geometry_like__tbss__fornix_cres_stria_terminalis_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,tract_geometry_like,fornix cres+stria terminalis (left),composite,A,G,genotype_pairwise,AA_vs_GG,30160,0.0007918503209026796,0.01996538580383148,0.03966115800029863,0.9683635361659081,nonrobust,ok,0.9683635361659081,0.013961572328286322,3000,2902.0,False,False,False
demyelination_like__tbss__superior_fronto_occipital_fasciculus_rig,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,superior fronto-occipital fasciculus (right),composite,A,G,genotype_pairwise,AA_vs_AG,30160,-0.0006455721880739172,0.016319524870971516,-0.039558271039019884,0.9684455630159459,nonrobust,ok,0.9684455630159459,0.013924786247122558,3000,2903.0,False,False,False
free_water_like__wm__acoustic_radiation_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,free_water_like,acoustic radiation (right),composite,A,G,genotype_pairwise,AG_vs_GG,30160,-0.00104527999695498,0.026977606459511153,-0.038746209695206625,0.9690929923067104,nonrobust,ok,0.9690929923067104,0.013634546883271795,3000,2908.0,False,False,False
free_water_like__wm__parahippocampal_part_of_cingulum_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,free_water_like,parahippocampal part of cingulum (left),composite,A,G,genotype_pairwise,AA_vs_GG,30160,0.0011399450078148719,0.032309482227314876,0.035282057440436075,0.9718550683877154,nonrobust,ok,0.9718550683877154,0.012398496074284362,3000,2911.0,False,False,False
free_water_like__wm__parahippocampal_part_of_cingulum_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,free_water_like,parahippocampal part of cingulum (right),composite,A,G,genotype_pairwise,AA_vs_GG,30160,0.001132436782093113,0.03216228240377531,0.03521008763856212,0.9719124558384536,nonrobust,ok,0.9719124558384536,0.012372852006377343,3000,2913.0,False,False,False
demyelination_like__tbss__fornix,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,fornix,composite,A,G,genotype_pairwise,AG_vs_GG,30160,-0.000606261706699222,0.017670820265574788,-0.03430863409777892,0.9726312712156906,nonrobust,ok,0.9726312712156906,0.012051771475538894,3000,2915.0,False,False,False
axonal_loss_like__tbss__posterior_limb_of_internal_capsule_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,axonal_loss_like,posterior limb of internal capsule (left),composite,A,G,genotype_pairwise,AG_vs_GG,30160,0.0005040800489339373,0.015302592654741865,0.032940826453858214,0.9737219977206182,nonrobust,ok,0.9737219977206182,0.011565018572555872,3000,2916.0,False,False,False
demyelination_like__wm__acoustic_radiation_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,demyelination_like,acoustic radiation (left),composite,A,G,genotype_pairwise,AA_vs_AG,30160,-0.0006437893932820737,0.020474769730708903,-0.03144305903067089,0.9749164139390909,nonrobust,ok,0.9749164139390909,0.011032617656472237,3000,2919.0,False,False,False
axonal_loss_like__tbss__posterior_thalamic_radiation_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,axonal_loss_like,posterior thalamic radiation (left),composite,A,G,genotype_pairwise,AA_vs_GG,30160,-0.00042762793786712194,0.013687308576255297,-0.031242660708984793,0.9750762287944517,nonrobust,ok,0.9750762287944517,0.010961431018693492,3000,2920.0,False,False,False
demyelination_like__wm__medial_lemniscus_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,demyelination_like,medial lemniscus (right),composite,A,G,genotype_pairwise,AA_vs_GG,30160,0.00069851078262508,0.02269551349271837,0.0307774830848921,0.9754472052820948,nonrobust,ok,0.9754472052820948,0.01079623121578189,3000,2923.0,False,False,False
free_water_like__tbss__cingulum_hippocampus_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,free_water_like,cingulum hippocampus (left),composite,A,G,genotype_pairwise,AA_vs_GG,30160,0.0007962129715228267,0.025946780945944905,0.03068638738584113,0.9755198542041351,nonrobust,ok,0.9755198542041351,0.010763887229429597,3000,2924.0,False,False,False
tract_geometry_like__wm__superior_longitudinal_fasciculus_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,tract_geometry_like,superior longitudinal fasciculus (right),composite,A,G,genotype_pairwise,AA_vs_GG,30160,-0.0005895182656628951,0.019662502269777372,-0.02998185366106864,0.9760817274524327,nonrobust,ok,0.9760817274524327,0.010513817276319923,3000,2925.0,False,False,False
free_water_like__tbss__sagittal_stratum_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,free_water_like,sagittal stratum (left),composite,A,G,genotype_pairwise,AA_vs_AG,30160,0.0005722544695662343,0.019743971643892886,0.028983756656844745,0.9768777408355873,nonrobust,ok,0.9768777408355873,0.010159786130683857,3000,2926.0,False,False,False
axonal_loss_like__tbss__superior_corona_radiata_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,axonal_loss_like,superior corona radiata (right),composite,A,G,genotype_pairwise,AG_vs_GG,30160,-0.00034628021808703847,0.012341046050533036,-0.028059227448720355,0.9776151021772492,nonrobust,ok,0.9776151021772492,0.009832098077806007,3000,2927.0,False,False,False
free_water_like__wm__uncinate_fasciculus_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,free_water_like,uncinate fasciculus (right),composite,A,G,genotype_pairwise,AA_vs_AG,30160,0.0005998219910716002,0.022697560631139264,0.02642671610484396,0.9789171633419993,nonrobust,ok,0.9789171633419993,0.009254056946159689,3000,2932.0,False,False,False
axonal_loss_like__tbss__sagittal_stratum_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,axonal_loss_like,sagittal stratum (left),composite,A,G,genotype_pairwise,AG_vs_GG,30160,0.00034880707655278106,0.014528178745518285,0.024009002275001783,0.9808455898189031,nonrobust,ok,0.9808455898189031,0.00839935629768905,3000,2934.0,False,False,False
axonal_loss_like__wm__inferior_longitudinal_fasciculus_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,axonal_loss_like,inferior longitudinal fasciculus (left),composite,A,G,genotype_pairwise,AG_vs_GG,30160,-0.0002873322157359009,0.012695831628947921,-0.022632012154347667,0.9819439608886159,nonrobust,ok,0.9819439608886159,0.007913296501539364,3000,2942.0,False,False,False
demyelination_like__tbss__anterior_limb_of_internal_capsule_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,anterior limb of internal capsule (left),composite,A,G,genotype_pairwise,AA_vs_GG,30160,0.0005271822082010998,0.02476341675332347,0.021288750799315574,0.9830154608437671,nonrobust,ok,0.9830154608437671,0.007439651540875427,3000,2948.0,False,False,False
axonal_loss_like__tbss__anterior_corona_radiata_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,axonal_loss_like,anterior corona radiata (right),composite,A,G,genotype_pairwise,AG_vs_GG,30160,0.0002496313556527149,0.011775188279942115,0.021199776149476744,0.9830864357251512,nonrobust,ok,0.9830864357251512,0.0074082960964744786,3000,2949.0,False,False,False
free_water_like__tbss__superior_longitudinal_fasciculus_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,free_water_like,superior longitudinal fasciculus (right),composite,A,G,genotype_pairwise,AA_vs_AG,30160,0.00040986602951304397,0.019434747500655953,0.021089341628915445,0.9831745292840941,nonrobust,ok,0.9831745292840941,0.007369381072226372,3000,2950.0,False,False,False
free_water_like__tbss__tapetum_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,free_water_like,tapetum (left),composite,A,G,genotype_pairwise,AA_vs_AG,30160,0.00041300620458407846,0.024554136568697506,0.01682022918739458,0.9865801449715907,nonrobust,ok,0.9865801449715907,0.005867629007715267,3000,2957.0,False,False,False
free_water_like__wm__medial_lemniscus_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,free_water_like,medial lemniscus (right),composite,A,G,genotype_pairwise,AA_vs_AG,30160,0.00033050894596201724,0.025583005837648155,0.012919081833442637,0.9896924378505854,nonrobust,ok,0.9896924378505854,0.004499748126737857,3000,2968.0,False,False,False
axonal_loss_like__wm__inferior_longitudinal_fasciculus_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,axonal_loss_like,inferior longitudinal fasciculus (left),composite,A,G,genotype_pairwise,AA_vs_AG,30160,0.00014882429416488026,0.012030335421302427,0.012370751849641136,0.9901299032021803,nonrobust,ok,0.9901299032021803,0.004307823035911233,3000,2970.0,False,False,False
tract_geometry_like__wm__medial_lemniscus_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,tract_geometry_like,medial lemniscus (left),composite,A,G,genotype_pairwise,AA_vs_AG,30160,-0.00019551235733466545,0.017786105060998085,-0.01099242114359208,0.9912295675831487,nonrobust,ok,0.9912295675831487,0.0038257517826347353,3000,2971.0,False,False,False
tract_geometry_like__wm__superior_longitudinal_fasciculus_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,tract_geometry_like,superior longitudinal fasciculus (left),composite,A,G,genotype_pairwise,AG_vs_GG,30160,-0.000197909382598397,0.01815175060665391,-0.010903046592423384,0.991300873282061,nonrobust,ok,0.991300873282061,0.0037945112317298284,3000,2972.0,False,False,False
tract_geometry_like__tbss__sagittal_stratum_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,tract_geometry_like,sagittal stratum (right),composite,A,G,genotype_pairwise,AG_vs_GG,30160,-0.0002065246485034762,0.019438708723565346,-0.010624401622578382,0.9915231850441513,nonrobust,ok,0.9915231850441513,0.003697126119281606,3000,2973.0,False,False,False
axonal_loss_like__tbss__inferior_cerebellar_peduncle_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,axonal_loss_like,inferior cerebellar peduncle (right),composite,A,G,genotype_pairwise,AA_vs_GG,30160,0.00017315905586627188,0.01659403161996689,0.01043502024293584,0.9916742798699829,nonrobust,ok,0.9916742798699829,0.0036309505110623604,3000,2974.0,False,False,False
tract_geometry_like__wm__corticospinal_tract_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,tract_geometry_like,corticospinal tract (left),composite,A,G,genotype_pairwise,AA_vs_AG,30160,-0.0001878871934061165,0.01833538113348669,-0.010247247768576249,0.9918240913519627,nonrobust,ok,0.9918240913519627,0.0035653469280019848,3000,2975.0,False,False,False
axonal_loss_like__wm__inferior_longitudinal_fasciculus_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,axonal_loss_like,inferior longitudinal fasciculus (left),composite,A,G,genotype_pairwise,AA_vs_GG,30160,-0.00013850792157102062,0.014278148341135702,-0.009700692152915644,0.9922601542601681,nonrobust,ok,0.9922601542601681,0.0033744480604117138,3000,2976.0,False,False,False
demyelination_like__tbss__cingulum_hippocampus_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,cingulum hippocampus (left),composite,A,G,genotype_pairwise,AA_vs_GG,30160,-0.0002100807134616852,0.02472356159253176,-0.00849718648647872,0.9932203649327249,nonrobust,ok,0.9932203649327249,0.002954384277326466,3000,2980.0,False,False,False
demyelination_like__tbss__superior_corona_radiata_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,superior corona radiata (right),composite,A,G,genotype_pairwise,AG_vs_GG,30160,-9.430735709920791e-05,0.018841321504735123,-0.0050053472669370335,0.9960063610963813,nonrobust,ok,0.9960063610963813,0.0017378879013660723,3000,2986.0,False,False,False
demyelination_like__tbss__fornix_cres_stria_terminalis_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,fornix cres+stria terminalis (left),composite,A,G,genotype_pairwise,AG_vs_GG,30160,-6.88290091268029e-05,0.018421630423762162,-0.00373631473129653,0.9970188842730255,nonrobust,ok,0.9970188842730255,0.0012966157526375758,3000,2990.0,False,False,False
axonal_loss_like__tbss__posterior_corona_radiata_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,axonal_loss_like,posterior corona radiata (left),composite,A,G,genotype_pairwise,AG_vs_GG,30160,8.135905583224121e-07,0.011045751031589949,7.365642734437969e-05,0.9999412311701645,nonrobust,ok,0.9999412311701645,2.5523728512628796e-05,3000,3000.0,False,False,False
free_water_like__tbss__cerebral_peduncle_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,free_water_like,cerebral peduncle (left),composite,A,G,genotypic_global,AA/AG/GG_2df,30160,,,9.057484189752298,0.010794245673259283,nonrobust,ok,0.010794245673259283,1.9668077017676844,3000,37.0,True,False,False
free_water_like__wm__medial_lemniscus_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,free_water_like,medial lemniscus (left),composite,A,G,genotypic_global,AA/AG/GG_2df,30160,,,7.360200198063648,0.025220450166227062,nonrobust,ok,0.025220450166227062,1.5982471658611317,3000,75.0,True,False,False
axonal_loss_like__tbss__splenium_of_corpus_callosum,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,axonal_loss_like,splenium of corpus callosum,composite,A,G,genotypic_global,AA/AG/GG_2df,30160,,,6.65679358923581,0.03585053478986071,nonrobust,ok,0.03585053478986071,1.445504361487027,3000,107.0,True,False,False
free_water_like__tbss__cerebral_peduncle_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,free_water_like,cerebral peduncle (right),composite,A,G,genotypic_global,AA/AG/GG_2df,30160,,,5.8028135667984015,0.054945868724902626,nonrobust,ok,0.054945868724902626,1.2600649557869361,3000,155.0,False,False,False
demyelination_like__tbss__cerebral_peduncle_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,demyelination_like,cerebral peduncle (left),composite,A,G,genotypic_global,AA/AG/GG_2df,30160,,,5.439157666519289,0.06590250452529559,nonrobust,ok,0.06590250452529559,1.1810980803855475,3000,179.0,False,False,False
axonal_loss_like__tbss__genu_of_corpus_callosum,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,axonal_loss_like,genu of corpus callosum,composite,A,G,genotypic_global,AA/AG/GG_2df,30160,,,5.158273634677246,0.07583943906643575,nonrobust,ok,0.07583943906643575,1.1201048878436792,3000,200.0,False,False,False
demyelination_like__wm__forceps_major,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,demyelination_like,forceps major,composite,A,G,genotypic_global,AA/AG/GG_2df,30160,,,5.031769910442657,0.08079138380471902,nonrobust,ok,0.08079138380471902,1.0926349531560329,3000,211.0,False,False,False
free_water_like__tbss__cingulum_hippocampus_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,free_water_like,cingulum hippocampus (right),composite,A,G,genotypic_global,AA/AG/GG_2df,30160,,,4.944532425673254,0.08439338874643093,nonrobust,ok,0.08439338874643093,1.0736915740307973,3000,225.0,False,False,False
tract_geometry_like__tbss__cingulum_cingulate_gyrus_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,tract_geometry_like,cingulum cingulate gyrus (right),composite,A,G,genotypic_global,AA/AG/GG_2df,30160,,,4.869327267969227,0.08762721690924105,nonrobust,ok,0.08762721690924105,1.057360981530036,3000,233.0,False,False,False
free_water_like__tbss__retrolenticular_part_of_internal_capsule,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,free_water_like,retrolenticular part of internal capsule (left),composite,A,G,genotypic_global,AA/AG/GG_2df,30160,,,4.846838738637315,0.08861808085650177,nonrobust,ok,0.08861808085650177,1.0524776594325516,3000,238.0,False,False,False
free_water_like__tbss__retrolenticular_part_of_internal_capsule,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,free_water_like,retrolenticular part of internal capsule (right),composite,A,G,genotypic_global,AA/AG/GG_2df,30160,,,4.846838738637315,0.08861808085650177,nonrobust,ok,0.08861808085650177,1.0524776594325516,3000,238.0,False,False,False
axonal_loss_like__tbss__medial_lemniscus_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,axonal_loss_like,medial lemniscus (left),composite,A,G,genotypic_global,AA/AG/GG_2df,30160,,,4.7334864202869,0.09378566965790058,nonrobust,ok,0.09378566965790058,1.0278635162472887,3000,256.0,False,False,False
free_water_like__wm__corticospinal_tract_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,free_water_like,corticospinal tract (left),composite,A,G,genotypic_global,AA/AG/GG_2df,30160,,,4.598792862237657,0.10031937510652925,nonrobust,ok,0.10031937510652925,0.9986151817429378,3000,274.0,False,False,False
