column_name,field_id,family,panel,modality,metric,region,source,effect_allele,other_allele,n,beta_per_A,se,t,p,vcov_type,aa_vs_gg_additive_2beta,status,bonferroni,fdr_bh,family_bonferroni,family_fdr_bh
free_water_like__tbss__superior_cerebellar_peduncle_left,,secondary,secondary,dMRI_composite_tbss,free_water_like,superior cerebellar peduncle (left),composite,A,G,36352,0.04721944972538239,0.013961343133610091,3.382156664548112,0.0007199495846426996,nonrobust,0.09443889945076478,ok,0.24694270753244596,0.24694270753244596,0.24622275794780327,0.24622275794780327
demyelination_like__tbss__superior_cerebellar_peduncle_left,,secondary,secondary,dMRI_composite_tbss,demyelination_like,superior cerebellar peduncle (left),composite,A,G,36352,0.03291017426079003,0.010608300869959526,3.102304003649134,0.001921678596799025,nonrobust,0.06582034852158006,ok,0.6591357587020655,0.29519449798573544,0.6572140801052665,0.2943338726271765
free_water_like__tbss__superior_cerebellar_peduncle_right,,secondary,secondary,dMRI_composite_tbss,free_water_like,superior cerebellar peduncle (right),composite,A,G,36352,0.04128161087490483,0.014111544400120345,2.925378661923976,0.003442501434235982,nonrobust,0.08256322174980966,ok,1.0,0.29519449798573544,1.0,0.2943338726271765
demyelination_like__tbss__superior_cerebellar_peduncle_right,,secondary,secondary,dMRI_composite_tbss,demyelination_like,superior cerebellar peduncle (right),composite,A,G,36352,0.028150811019832966,0.010508203345826542,2.678936645341318,0.007388962618281887,nonrobust,0.05630162203966593,ok,1.0,0.5068828356141375,1.0,0.5054050430904811
axonal_loss_like__tbss__tapetum_right,,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,tapetum (right),composite,A,G,36352,-0.01609265818921741,0.006847398692971069,-2.350185656012217,0.018769369673252285,nonrobust,-0.03218531637843482,ok,1.0,0.7721784589858777,1.0,0.7699272098343154
tract_geometry_like__wm__posterior_thalamic_radiation_left,,secondary,secondary,dMRI_composite_wm,tract_geometry_like,posterior thalamic radiation (left),composite,A,G,36351,-0.02122257429721027,0.009164241392466488,-2.3158026276628196,0.020574588548608223,nonrobust,-0.04244514859442054,ok,1.0,0.7721784589858777,1.0,0.7699272098343154
tract_geometry_like__tbss__cerebral_peduncle_left,,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,cerebral peduncle (left),composite,A,G,36352,0.02341768188399184,0.01047817561985012,2.2349006863016108,0.02542992538034499,nonrobust,0.04683536376798368,ok,1.0,0.7721784589858777,1.0,0.7699272098343154
axonal_loss_like__tbss__cerebral_peduncle_left,,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,cerebral peduncle (left),composite,A,G,36352,-0.0171622905536918,0.007794899400019102,-2.2017334250201794,0.02769040806236821,nonrobust,-0.0343245811073836,ok,1.0,0.7721784589858777,1.0,0.7699272098343154
axonal_loss_like__tbss__corticospinal_tract_left,,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,corticospinal tract (left),composite,A,G,36352,-0.01612251777545763,0.007400320833403497,-2.1786241621692892,0.029366006744408462,nonrobust,-0.03224503555091526,ok,1.0,0.7721784589858777,1.0,0.7699272098343154
tract_geometry_like__tbss__posterior_thalamic_radiation_right,,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,posterior thalamic radiation (right),composite,A,G,36352,-0.021555636629351983,0.010123347296345708,-2.1292993313716564,0.03323620944213855,nonrobust,-0.04311127325870397,ok,1.0,0.7721784589858777,1.0,0.7699272098343154
axonal_loss_like__wm__parahippocampal_part_of_cingulum_left,,secondary,secondary,dMRI_composite_wm,axonal_loss_like,parahippocampal part of cingulum (left),composite,A,G,36351,-0.01568889068298417,0.007387134292956918,-2.123812842815428,0.033692535876618156,nonrobust,-0.03137778136596834,ok,1.0,0.7721784589858777,1.0,0.7699272098343154
axonal_loss_like__tbss__tapetum_left,,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,tapetum (left),composite,A,G,36352,-0.013835497794274001,0.006722354181261407,-2.05813282389085,0.03958450343514058,nonrobust,-0.027670995588548002,ok,1.0,0.8485927923908263,1.0,0.8461187609261299
tract_geometry_like__tbss__superior_longitudinal_fasciculus_right,,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,superior longitudinal fasciculus (right),composite,A,G,36352,0.02135721206934213,0.010828280188220253,1.972354953705019,0.04857667403500999,nonrobust,0.04271442413868426,ok,1.0,0.887958394634387,1.0,0.8853695946500302
tract_geometry_like__tbss__anterior_limb_of_internal_capsule_left,,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,anterior limb of internal capsule (left),composite,A,G,36352,0.017613297477454066,0.009219724343406073,1.910393068318909,0.0560904890572681,nonrobust,0.03522659495490813,ok,1.0,0.887958394634387,1.0,0.8853695946500302
axonal_loss_like__tbss__uncinate_fasciculus_right,,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,uncinate fasciculus (right),composite,A,G,36352,-0.017369446612580202,0.009242132221255767,-1.8793765547556884,0.06020109492171209,nonrobust,-0.034738893225160404,ok,1.0,0.887958394634387,1.0,0.8853695946500302
tract_geometry_like__wm__acoustic_radiation_right,,secondary,secondary,dMRI_composite_wm,tract_geometry_like,acoustic radiation (right),composite,A,G,36351,0.018588505286445872,0.009894684076611005,1.8786355524362086,0.0603022761325759,nonrobust,0.037177010572891744,ok,1.0,0.887958394634387,1.0,0.8853695946500302
free_water_like__tbss__fornix,,secondary,secondary,dMRI_composite_tbss,free_water_like,fornix,composite,A,G,36352,0.025112147100896515,0.013743393414213873,1.8272159097857665,0.06767551418092596,nonrobust,0.05022429420179303,ok,1.0,0.887958394634387,1.0,0.8853695946500302
tract_geometry_like__wm__middle_cerebellar_peduncle,,secondary,secondary,dMRI_composite_wm,tract_geometry_like,middle cerebellar peduncle,composite,A,G,36351,0.01911922199884321,0.010602125763668943,1.8033385403105107,0.07134334762031833,nonrobust,0.03823844399768642,ok,1.0,0.887958394634387,1.0,0.8853695946500302
axonal_loss_like__tbss__middle_cerebellar_peduncle,,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,middle cerebellar peduncle,composite,A,G,36352,-0.014609756209011972,0.008130931645380974,-1.7968120808531818,0.07237376322093043,nonrobust,-0.029219512418023945,ok,1.0,0.887958394634387,1.0,0.8853695946500302
tract_geometry_like__tbss__posterior_limb_of_internal_capsule_right,,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,posterior limb of internal capsule (right),composite,A,G,36352,0.019712684052355947,0.011145671679976541,1.7686402953866156,0.07696231373902136,nonrobust,0.039425368104711894,ok,1.0,0.887958394634387,1.0,0.8853695946500302
tract_geometry_like__tbss__uncinate_fasciculus_right,,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,uncinate fasciculus (right),composite,A,G,36352,0.0192842782882064,0.011002843277418153,1.7526631800513577,0.0796682763162967,nonrobust,0.0385685565764128,ok,1.0,0.887958394634387,1.0,0.8853695946500302
tract_geometry_like__tbss__superior_longitudinal_fasciculus_left,,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,superior longitudinal fasciculus (left),composite,A,G,36352,0.01916512089057271,0.010964170696551262,1.7479772452467406,0.08047641716598303,nonrobust,0.03833024178114542,ok,1.0,0.887958394634387,1.0,0.8853695946500302
axonal_loss_like__tbss__posterior_limb_of_internal_capsule_left,,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,posterior limb of internal capsule (left),composite,A,G,36352,-0.013868320234164795,0.008096419413117653,-1.7128954821307336,0.08674030429064176,nonrobust,-0.02773664046832959,ok,1.0,0.887958394634387,1.0,0.8853695946500302
tract_geometry_like__tbss__posterior_limb_of_internal_capsule_left,,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,posterior limb of internal capsule (left),composite,A,G,36352,0.018897333548529714,0.011119644604223522,1.6994548136324454,0.08924208473651989,nonrobust,0.03779466709705943,ok,1.0,0.887958394634387,1.0,0.8853695946500302
free_water_like__tbss__superior_fronto_occipital_fasciculus_lef,,secondary,secondary,dMRI_composite_tbss,free_water_like,superior fronto-occipital fasciculus (left),composite,A,G,36352,0.023603012683124078,0.01390931388772014,1.6969214206864678,0.08972008588678154,nonrobust,0.047206025366248155,ok,1.0,0.887958394634387,1.0,0.8853695946500302
tract_geometry_like__tbss__tapetum_right,,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,tapetum (right),composite,A,G,36352,0.016966142929129735,0.010255319149331296,1.6543749328596977,0.0980599973994206,nonrobust,0.03393228585825947,ok,1.0,0.887958394634387,1.0,0.8853695946500302
