column_name,field_id,field_id_base,family,analysis_tier,confirmatory_role,panel,modality,metric,region,source,effect_allele,other_allele,reference,n,status,beta_AA_vs_GG,se_AA_vs_GG,p_AA_vs_GG,beta_AG_vs_GG,se_AG_vs_GG,p_AG_vs_GG,wald_df,wald_chi2,wald_p,raw_p,minus_log10_raw_p,n_tests_in_family,raw_p_rank_within_family,raw_p_lt_0_05,raw_p_lt_0_01,raw_p_lt_0_001
axonal_loss_like__tbss__superior_longitudinal_fasciculus_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,axonal_loss_like,superior longitudinal fasciculus (right),composite,A,G,GG,32568,ok,-0.02392123036483667,0.014617490162779497,0.10174899862990491,-0.01271691072741336,0.012984733814739764,0.3274026198393051,2,2.6786428550167,0.2620234101465308,0.2620234101465308,0.5816599054616625,300,67.0,False,False,False
axonal_loss_like__wm__superior_longitudinal_fasciculus_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,axonal_loss_like,superior longitudinal fasciculus (right),composite,A,G,GG,32568,ok,-0.0068326687432112565,0.012958426607249277,0.598005517886514,-0.0014154069388617198,0.011510985694481111,0.9021384347510493,2,0.34092297671268007,0.8432755649313346,0.8432755649313346,0.07403048377017386,300,260.0,False,False,False
axonal_loss_like__wm__superior_thalamic_radiation_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,axonal_loss_like,superior thalamic radiation (left),composite,A,G,GG,32568,ok,-0.0034356382804809245,0.013029298944683269,0.7920239035075294,-0.0010055956050852917,0.011573941675717346,0.9307639000485892,2,0.07824935156677115,0.9616308095977226,0.9616308095977226,0.016991630798978155,300,292.0,False,False,False
axonal_loss_like__wm__superior_thalamic_radiation_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,axonal_loss_like,superior thalamic radiation (right),composite,A,G,GG,32568,ok,0.01063695203304675,0.013183085655759036,0.41975106372412674,0.009598696482831362,0.011710550593207697,0.41241476769540875,2,0.8217776793572292,0.6630606335374081,0.6630606335374081,0.17844675574805222,300,194.0,False,False,False
axonal_loss_like__tbss__tapetum_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,axonal_loss_like,tapetum (left),composite,A,G,GG,32568,ok,-0.03941423569683427,0.013905369057222387,0.00459317006608635,-0.021389993578741138,0.012352155793715187,0.0833400090844075,2,8.03418232806122,0.018005263196325314,0.018005263196325314,1.7446005258408048,300,9.0,True,False,False
axonal_loss_like__tbss__tapetum_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,axonal_loss_like,tapetum (right),composite,A,G,GG,32568,ok,-0.043059384010765686,0.013999297418268924,0.002100982247187814,-0.019735399561646806,0.012435592468018522,0.11252044050403241,2,9.594199357428812,0.00825365060680396,0.00825365060680396,2.0833539196055284,300,6.0,True,True,False
axonal_loss_like__wm__uncinate_fasciculus_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,axonal_loss_like,uncinate fasciculus (left),composite,A,G,GG,32568,ok,0.005113291479663853,0.015028870344699434,0.7336846121979215,0.018309734237514416,0.013350163317301775,0.17022910171202651,2,2.2736696756279517,0.3208329045958011,0.3208329045958011,0.4937210968979881,300,89.0,False,False,False
axonal_loss_like__tbss__uncinate_fasciculus_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,axonal_loss_like,uncinate fasciculus (left),composite,A,G,GG,32568,ok,-0.025643417566153612,0.018564189503067874,0.16718474883844556,-0.014308882925610437,0.016490591510539238,0.3855652014991826,2,1.909087177567267,0.38498781721838443,0.38498781721838443,0.41455301334485883,300,111.0,False,False,False
axonal_loss_like__tbss__uncinate_fasciculus_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,axonal_loss_like,uncinate fasciculus (right),composite,A,G,GG,32568,ok,-0.03801096288127792,0.01883877356131337,0.0436310120716409,0.00887049441360605,0.016734504854511747,0.5960656074417355,2,9.011009468182952,0.01104801247080903,0.01104801247080903,1.9567158442049057,300,7.0,True,False,False
axonal_loss_like__wm__uncinate_fasciculus_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,axonal_loss_like,uncinate fasciculus (right),composite,A,G,GG,32568,ok,-0.024145591727396228,0.015344934784207809,0.1156078931800898,0.01157475218003323,0.013630923733051616,0.3958020067883926,2,7.689391615149005,0.021392908132095267,0.021392908132095267,1.669730173826173,300,10.0,True,False,False
tract_geometry_like__wm__acoustic_radiation_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,tract_geometry_like,acoustic radiation (left),composite,A,G,GG,32568,ok,0.02344561262130266,0.020958802375769945,0.26329689446805704,0.026138340354820228,0.018617728959932488,0.16034376470225994,2,2.080517970241289,0.3533631543079922,0.3533631543079922,0.4517787369881728,300,101.0,False,False,False
tract_geometry_like__tbss__anterior_corona_radiata_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,tract_geometry_like,anterior corona radiata (left),composite,A,G,GG,32568,ok,-0.011116762257558713,0.019863831383091533,0.5757231731336062,0.011821916215408117,0.017645064930987657,0.5028726413037168,2,1.9426573353173313,0.3785796971911659,0.3785796971911659,0.421842680478596,300,108.0,False,False,False
tract_geometry_like__wm__acoustic_radiation_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,tract_geometry_like,acoustic radiation (right),composite,A,G,GG,32568,ok,0.02543984454464296,0.02047317411503938,0.21402656296040035,0.014427691571228151,0.018186344801073413,0.4275940686150749,2,1.5460179248940846,0.4616219733020752,0.4616219733020752,0.33571352685250866,300,135.0,False,False,False
tract_geometry_like__tbss__anterior_corona_radiata_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,tract_geometry_like,anterior corona radiata (right),composite,A,G,GG,32568,ok,-0.01341992311794788,0.02042278707512013,0.5111178890185607,0.013309712223410791,0.018141585933868557,0.4631628253869178,2,2.4821278825012913,0.28907649386149725,0.28907649386149725,0.538987221374257,300,79.0,False,False,False
tract_geometry_like__tbss__anterior_limb_of_internal_capsule_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,tract_geometry_like,anterior limb of internal capsule (left),composite,A,G,GG,32568,ok,0.03962868748408048,0.01775507931828497,0.025624273710503534,0.01998444639280305,0.01577185797562963,0.205130451320886,2,4.9959127764544045,0.0822529200180842,0.0822529200180842,1.084848675442051,300,25.0,False,False,False
tract_geometry_like__tbss__anterior_limb_of_internal_capsule_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,tract_geometry_like,anterior limb of internal capsule (right),composite,A,G,GG,32568,ok,0.007393291685251781,0.01800308136614223,0.6813186510275022,0.008692844271258575,0.015992158488308376,0.5867417675911435,2,0.3054198943305942,0.8583786608707427,0.8583786608707427,0.06632108738562566,300,266.0,False,False,False
tract_geometry_like__wm__anterior_thalamic_radiation_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,tract_geometry_like,anterior thalamic radiation (left),composite,A,G,GG,32568,ok,0.01058383684944982,0.018323445526386744,0.5635303568424279,0.012340943977133024,0.016276738351077836,0.4483397501774562,2,0.5959434451352067,0.7423223304205068,0.7423223304205068,0.1294074748743168,300,228.0,False,False,False
tract_geometry_like__wm__anterior_thalamic_radiation_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,tract_geometry_like,anterior thalamic radiation (right),composite,A,G,GG,32568,ok,0.009448754106348996,0.017991715333826482,0.5994669183183192,0.006625582770512923,0.015982062028348003,0.6784641043980186,2,0.2899299671353073,0.865052583635676,0.865052583635676,0.06295749243262755,300,268.0,False,False,False
tract_geometry_like__tbss__cerebral_peduncle_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,tract_geometry_like,cerebral peduncle (left),composite,A,G,GG,32568,ok,0.05159285122959333,0.019476143772564822,0.008076325713904412,0.03521023186718778,0.017300681567639826,0.04183964446047454,2,7.297079396116383,0.026029111400879396,0.026029111400879396,1.5845406578716292,300,14.0,True,False,False
tract_geometry_like__tbss__body_of_corpus_callosum,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,tract_geometry_like,body of corpus callosum,composite,A,G,GG,32568,ok,0.026581404905896888,0.016251877974800235,0.10193531124848382,0.029035482028967288,0.014436562442829558,0.04430782031661511,2,4.310995339304654,0.11584552346308828,0.11584552346308828,0.936120743685324,300,42.0,False,False,False
tract_geometry_like__tbss__cerebral_peduncle_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,tract_geometry_like,cerebral peduncle (right),composite,A,G,GG,32568,ok,0.019791005439375148,0.019426743150865632,0.3083291032551345,0.01535765611737186,0.017256798936907503,0.3735004218427367,2,1.1526216689813271,0.5619677390899378,0.5619677390899378,0.25028861528035345,300,165.0,False,False,False
tract_geometry_like__tbss__cingulum_cingulate_gyrus_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,tract_geometry_like,cingulum cingulate gyrus (left),composite,A,G,GG,32568,ok,0.025218083105847836,0.020899541081688126,0.22758229805324287,0.04052089715053,0.018565087082250315,0.029069591679908732,2,4.788789439367953,0.09122788065508455,0.09122788065508455,1.0398724142570344,300,29.0,False,False,False
tract_geometry_like__wm__cingulate_gyrus_part_of_cingulum_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,tract_geometry_like,cingulate gyrus part of cingulum (left),composite,A,G,GG,32568,ok,0.0332438876126603,0.02159430636281553,0.12369834280835605,0.043328851391848486,0.019182247903889393,0.023902561593367025,2,5.143677697613063,0.07639493744557867,0.07639493744557867,1.1169354203810882,300,23.0,False,False,False
tract_geometry_like__wm__cingulate_gyrus_part_of_cingulum_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,tract_geometry_like,cingulate gyrus part of cingulum (right),composite,A,G,GG,32568,ok,0.039230991829680505,0.022266563984338853,0.07809928536972409,0.0431216748922256,0.01977941514485921,0.029255166572251783,2,5.049977500439123,0.08005921343022766,0.08005921343022766,1.096588681088144,300,24.0,False,False,False
tract_geometry_like__tbss__cingulum_cingulate_gyrus_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,tract_geometry_like,cingulum cingulate gyrus (right),composite,A,G,GG,32568,ok,0.020590962262967367,0.021471070743065396,0.3375611692320559,0.03801391891041971,0.01907277755698781,0.046259168041231556,2,4.077605943478935,0.1301844521147621,0.1301844521147621,0.8854408803144023,300,45.0,False,False,False
tract_geometry_like__tbss__cingulum_hippocampus_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,tract_geometry_like,cingulum hippocampus (left),composite,A,G,GG,32568,ok,0.005928703858808296,0.021976604251293972,0.7873363058188244,0.015220190098668419,0.01952184357076178,0.43560314110268494,2,0.6753682171860417,0.7134206157489196,0.7134206157489196,0.14665434498836738,300,218.0,False,False,False
tract_geometry_like__tbss__cingulum_hippocampus_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,tract_geometry_like,cingulum hippocampus (right),composite,A,G,GG,32568,ok,-0.013860592794482363,0.022157274507803006,0.5316113540316246,0.02655792147002338,0.01968233317348332,0.17724120905906515,2,5.163967304391187,0.07562384373552697,0.07562384373552697,1.1213412525129514,300,22.0,False,False,False
tract_geometry_like__tbss__corticospinal_tract_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,tract_geometry_like,corticospinal tract (left),composite,A,G,GG,32568,ok,0.03602388561422289,0.021453022043063107,0.09312309560981905,0.012853012505815487,0.01905674487541101,0.5000237672176506,2,3.0148269072999354,0.22148211146249192,0.22148211146249192,0.6546613448669042,300,58.0,False,False,False
tract_geometry_like__wm__corticospinal_tract_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,tract_geometry_like,corticospinal tract (left),composite,A,G,GG,32568,ok,0.01478757646899493,0.02095386320194217,0.4803669380639254,-0.014277110498588626,0.018613341485974638,0.4430655296603664,2,2.782556170238007,0.24875716853711763,0.24875716853711763,0.604224395160106,300,64.0,False,False,False
tract_geometry_like__tbss__corticospinal_tract_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,tract_geometry_like,corticospinal tract (right),composite,A,G,GG,32568,ok,0.028226293788711,0.021547427332148743,0.19021836250306398,0.016082265471571534,0.019140605205456032,0.4007928993065528,2,1.7186799249346765,0.4234414773699454,0.4234414773699454,0.37320660377851217,300,122.0,False,False,False
tract_geometry_like__wm__corticospinal_tract_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,tract_geometry_like,corticospinal tract (right),composite,A,G,GG,32568,ok,0.012821172550779497,0.020673262023541073,0.5351427819757617,-0.007302655238272183,0.01836408312704527,0.6908837213792899,2,1.3438699772015092,0.5107193848687701,0.5107193848687701,0.29181765774703217,300,151.0,False,False,False
tract_geometry_like__tbss__external_capsule_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,tract_geometry_like,external capsule (left),composite,A,G,GG,32568,ok,0.0214488292653881,0.020364693073724974,0.2922407621968386,0.007910259144179341,0.018089980963661705,0.6619163682069356,2,1.1764361327045896,0.5553159397722502,0.5553159397722502,0.2554598603726023,300,162.0,False,False,False
tract_geometry_like__tbss__external_capsule_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,tract_geometry_like,external capsule (right),composite,A,G,GG,32568,ok,0.021576629523768445,0.01964700269494275,0.27211895741188835,0.018463781674240426,0.01745245575063875,0.2900873687394208,2,1.4458035300757879,0.485341862586256,0.485341862586256,0.31395224751407835,300,144.0,False,False,False
tract_geometry_like__wm__forceps_major,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,tract_geometry_like,forceps major,composite,A,G,GG,32568,ok,0.01027773092731283,0.02005203587491128,0.6082675816891447,0.0027419770218252626,0.017812247203854197,0.877659799545053,2,0.3028599124520625,0.8594780812530749,0.8594780812530749,0.06576519438381632,300,267.0,False,False,False
tract_geometry_like__wm__forceps_minor,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,tract_geometry_like,forceps minor,composite,A,G,GG,32568,ok,-0.0058042841959055624,0.018479491375192,0.7534522346055005,0.021357020351033023,0.016415354063287493,0.19325437702873877,2,3.64763902597681,0.16140807184131778,0.16140807184131778,0.7920747504783404,300,51.0,False,False,False
tract_geometry_like__tbss__fornix,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,tract_geometry_like,fornix,composite,A,G,GG,32568,ok,0.0063559816145589984,0.015671969954009622,0.6850659397531035,0.014907324650411575,0.013921429461507486,0.28425910708846863,2,1.244403942204806,0.5367612026910189,0.5367612026910189,0.2702188826791001,300,157.0,False,False,False
tract_geometry_like__tbss__fornix_cres_stria_terminalis_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,tract_geometry_like,fornix cres+stria terminalis (left),composite,A,G,GG,32568,ok,0.011918990551331362,0.01925702304055532,0.5359586246100561,0.0015713986970038417,0.017106036362016287,0.9268080731624742,2,0.5131480884121291,0.7736977046062324,0.7736977046062324,0.11142869159829485,300,237.0,False,False,False
tract_geometry_like__tbss__inferior_cerebellar_peduncle_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,tract_geometry_like,inferior cerebellar peduncle (right),composite,A,G,GG,32568,ok,0.044327761475056994,0.02040250797367156,0.02981304915992058,0.023778635439491387,0.01812357198404684,0.18952006796340826,2,4.720751217553578,0.09438476479142437,0.09438476479142437,1.0250981021107881,300,31.0,False,False,False
tract_geometry_like__tbss__fornix_cres_stria_terminalis_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,tract_geometry_like,fornix cres+stria terminalis (right),composite,A,G,GG,32568,ok,0.013452531881792375,0.019529651196688626,0.49093775270479845,-0.0018379885395258793,0.017348212275827276,0.9156251818362747,2,0.9155071260764197,0.6327033784948423,0.6327033784948423,0.19879984649904667,300,186.0,False,False,False
tract_geometry_like__tbss__inferior_cerebellar_peduncle_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,tract_geometry_like,inferior cerebellar peduncle (left),composite,A,G,GG,32568,ok,0.044411868921042645,0.02075399830246838,0.03236887577860895,0.022055571072484386,0.018435801259186247,0.23157097694183296,2,4.598241703484535,0.10034702486705495,0.10034702486705495,0.9984954991403712,300,34.0,False,False,False
tract_geometry_like__tbss__genu_of_corpus_callosum,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,tract_geometry_like,genu of corpus callosum,composite,A,G,GG,32568,ok,0.00971401990280855,0.016216497245946218,0.5491632228104736,0.01305193951373788,0.014405133699507352,0.3649100314474093,2,0.8243545265886542,0.6622068806742896,0.6622068806742896,0.17900631101470998,300,193.0,False,False,False
tract_geometry_like__wm__inferior_fronto_occipital_fasciculus_lef,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,tract_geometry_like,inferior fronto-occipital fasciculus (left),composite,A,G,GG,32568,ok,-0.008783636461672111,0.01896138669355105,0.6431968697306135,-0.006570698849879063,0.016843422245019158,0.6964616940344441,2,0.23299386184246873,0.8900328285533406,0.8900328285533406,0.05059397425775639,300,279.0,False,False,False
tract_geometry_like__wm__inferior_fronto_occipital_fasciculus_rig,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,tract_geometry_like,inferior fronto-occipital fasciculus (right),composite,A,G,GG,32568,ok,-0.005559846928959903,0.018641908991986655,0.7655184919302506,-0.008593633903746942,0.01655962982454458,0.6037986070676586,2,0.2698468802018003,0.8737828058507477,0.8737828058507477,0.05859650551522484,300,271.0,False,False,False
tract_geometry_like__wm__inferior_longitudinal_fasciculus_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,tract_geometry_like,inferior longitudinal fasciculus (left),composite,A,G,GG,32568,ok,0.002318010391720599,0.018547487511997137,0.9005424991526539,0.0026831352208511643,0.016475755112100476,0.8706347717179626,2,0.02756703101732637,0.9863110421968021,0.9863110421968021,0.005986104726640331,300,298.0,False,False,False
tract_geometry_like__tbss__medial_lemniscus_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,tract_geometry_like,medial lemniscus (left),composite,A,G,GG,32568,ok,0.03965506368044584,0.020017565256701404,0.04759832295838154,0.0200194124091365,0.017781626912894505,0.26023822532635715,2,3.935317722798602,0.13978372651931542,0.13978372651931542,0.8545433857737518,300,50.0,False,False,False
tract_geometry_like__wm__inferior_longitudinal_fasciculus_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,tract_geometry_like,inferior longitudinal fasciculus (right),composite,A,G,GG,32568,ok,-0.006136613800625849,0.017914559345060924,0.7319400491453011,-0.011099026873134129,0.0159135242721958,0.48552080669230335,2,0.4974113667820439,0.7798094504866989,0.7798094504866989,0.10801150591469807,300,238.0,False,False,False
tract_geometry_like__wm__medial_lemniscus_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,tract_geometry_like,medial lemniscus (left),composite,A,G,GG,32568,ok,0.015905636398312703,0.020349913580743822,0.43445130986217184,0.00764472262396484,0.018076852322551636,0.6723701849021694,2,0.6155449860761354,0.7350825353811834,0.7350825353811834,0.13366389540803977,300,225.0,False,False,False
tract_geometry_like__tbss__medial_lemniscus_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,tract_geometry_like,medial lemniscus (right),composite,A,G,GG,32568,ok,0.03108731545206888,0.01940059658894713,0.10907933659798873,0.007565032909726541,0.01723357291500486,0.6606857575565636,2,3.029766865572429,0.2198338087688622,0.2198338087688622,0.6579055155857086,300,57.0,False,False,False
tract_geometry_like__wm__medial_lemniscus_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,tract_geometry_like,medial lemniscus (right),composite,A,G,GG,32568,ok,0.014960357295055581,0.020692093392321708,0.46968594579734757,0.003688138689628861,0.01838081105422434,0.840972301854604,2,0.6148122676222252,0.7353518889876707,0.7353518889876707,0.13350478761737883,300,226.0,False,False,False
tract_geometry_like__tbss__middle_cerebellar_peduncle,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,tract_geometry_like,middle cerebellar peduncle,composite,A,G,GG,32568,ok,0.011807009481923803,0.019716557515299174,0.5492856438873506,-0.02283504861951306,0.0175142413798954,0.19231153494999698,2,4.796392114384164,0.09088175098521627,0.09088175098521627,1.0415233141606566,300,28.0,False,False,False
tract_geometry_like__wm__middle_cerebellar_peduncle,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,tract_geometry_like,middle cerebellar peduncle,composite,A,G,GG,32568,ok,0.022382689003245818,0.021783182607966023,0.3041827200269207,-0.0181512840913618,0.01935002689603481,0.3482260227977573,2,4.956724259273165,0.08388049852647819,0.08388049852647819,1.0763389970591595,300,27.0,False,False,False
tract_geometry_like__wm__parahippocampal_part_of_cingulum_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,tract_geometry_like,parahippocampal part of cingulum (left),composite,A,G,GG,32568,ok,0.009853462324641373,0.021897226894616106,0.6527230301097563,0.005958521465723821,0.019451332570863577,0.7593555972711237,2,0.20409884786707022,0.9029849214992433,0.9029849214992433,0.044319501695739935,300,282.0,False,False,False
tract_geometry_like__wm__parahippocampal_part_of_cingulum_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,tract_geometry_like,parahippocampal part of cingulum (right),composite,A,G,GG,32568,ok,-0.0008142281461145416,0.021686290357955277,0.9700500927230475,0.01988946158667577,0.019263957395656128,0.30185971043964754,2,1.7755803022697518,0.4115642433452623,0.4115642433452623,0.3855623637259304,300,119.0,False,False,False
tract_geometry_like__tbss__pontine_crossing_tract,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,tract_geometry_like,pontine crossing tract,composite,A,G,GG,32568,ok,-0.0018675720689793535,0.021112344486353733,0.9295126043614659,0.007704691551257729,0.018754120598516274,0.6812024390480151,2,0.3519383708662648,0.8386438253851516,0.8386438253851516,0.0764224462186195,300,259.0,False,False,False
tract_geometry_like__tbss__posterior_limb_of_internal_capsule_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,tract_geometry_like,posterior limb of internal capsule (right),composite,A,G,GG,32568,ok,0.02101691577804578,0.021107187775566628,0.31939219965332294,0.0038752633112266927,0.01874953988621994,0.8362565767466287,2,1.2473309538283217,0.5359762241018269,0.5359762241018269,0.2708544751773799,300,156.0,False,False,False
tract_geometry_like__tbss__posterior_thalamic_radiation_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,tract_geometry_like,posterior thalamic radiation (left),composite,A,G,GG,32568,ok,0.0028252606265478037,0.017764270628872585,0.8736369868540534,-0.010888236129356995,0.015780022627704626,0.49019837239884745,2,1.0119451896351581,0.6029188943797203,0.6029188943797203,0.21974110592354446,300,178.0,False,False,False
tract_geometry_like__tbss__posterior_corona_radiata_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,tract_geometry_like,posterior corona radiata (left),composite,A,G,GG,32568,ok,0.014285532863046116,0.01808154888761247,0.4294977952682153,-0.0049377404176459295,0.01606186128051465,0.7585255638263051,2,1.6168596371645707,0.4455571227712206,0.4455571227712206,0.3510966092163335,300,131.0,False,False,False
tract_geometry_like__wm__posterior_thalamic_radiation_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,tract_geometry_like,posterior thalamic radiation (left),composite,A,G,GG,32568,ok,-0.04099941981047895,0.017692032939608283,0.020488527311998298,-0.021500567196325714,0.01571585380282132,0.17129620329744402,2,5.373647574818459,0.06809688643140692,0.06809688643140692,1.166872744718224,300,20.0,False,False,False
tract_geometry_like__tbss__posterior_corona_radiata_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,tract_geometry_like,posterior corona radiata (right),composite,A,G,GG,32568,ok,-0.016550428623194627,0.01797547361118416,0.3572021018079822,0.00114944785181131,0.015967634486899033,0.9426134135868338,2,1.4873985080734529,0.4753522104493647,0.4753522104493647,0.3229844822237151,300,138.0,False,False,False
tract_geometry_like__tbss__posterior_limb_of_internal_capsule_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,tract_geometry_like,posterior limb of internal capsule (left),composite,A,G,GG,32568,ok,0.026898327175548273,0.021169304309000613,0.20386998061566128,0.008136180540454058,0.018804718076398472,0.6652596382662765,2,1.8013772387606286,0.4062897843683163,0.4062897843683163,0.3911640973099288,300,117.0,False,False,False
tract_geometry_like__tbss__posterior_thalamic_radiation_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,tract_geometry_like,posterior thalamic radiation (right),composite,A,G,GG,32568,ok,-0.016359619324689927,0.018244772987948542,0.369899473860965,-0.004437170530025691,0.016206853442056236,0.7842527012800979,2,0.9229691513521081,0.6303471524814988,0.6303471524814988,0.20042020469957383,300,185.0,False,False,False
tract_geometry_like__wm__posterior_thalamic_radiation_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_wm,tract_geometry_like,posterior thalamic radiation (right),composite,A,G,GG,32568,ok,-0.009682673110819886,0.017938423772347802,0.5893574868082456,-0.01710584401183219,0.01593472307120374,0.2830572167783542,2,1.173511911559286,0.5561284669364823,0.5561284669364823,0.2548248738189674,300,163.0,False,False,False
tract_geometry_like__tbss__retrolenticular_part_of_internal_capsule,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,tract_geometry_like,retrolenticular part of internal capsule (right),composite,A,G,GG,32568,ok,0.01064641702706885,0.021297673975901106,0.6171585233529269,0.007844898119353624,0.01891874900346104,0.6783916755556094,2,0.26905156413722975,0.8741303416975978,0.8741303416975978,0.05842380482611884,300,272.0,False,False,False
tract_geometry_like__tbss__retrolenticular_part_of_internal_capsule,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,tract_geometry_like,retrolenticular part of internal capsule (left),composite,A,G,GG,32568,ok,0.01064641702706885,0.021297673975901106,0.6171585233529269,0.007844898119353624,0.01891874900346104,0.6783916755556094,2,0.26905156413722975,0.8741303416975978,0.8741303416975978,0.05842380482611884,300,272.0,False,False,False
tract_geometry_like__tbss__sagittal_stratum_left,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,tract_geometry_like,sagittal stratum (left),composite,A,G,GG,32568,ok,-0.01716574205992469,0.021443608607579944,0.4234235029440362,-0.015214722790996511,0.01904838290952836,0.42444658367177734,2,0.7942454061131277,0.6722515332538175,0.6722515332538175,0.17246819857596918,300,199.0,False,False,False
tract_geometry_like__tbss__sagittal_stratum_right,,,secondary_composite,secondary_composite,mechanistic_composite,secondary,dMRI_composite_tbss,tract_geometry_like,sagittal stratum (right),composite,A,G,GG,32568,ok,0.005918727811473918,0.021054374522863878,0.778623018523014,-0.007274792017158125,0.018702625811327523,0.6972996741911954,2,0.5794010660020616,0.7484876813792547,0.7484876813792547,0.1258153428867786,300,230.0,False,False,False
