column_name,family,panel,modality,metric,region,tier_source,include
free_water_like__tbss__sagittal_stratum_left,secondary,secondary,dMRI_composite_tbss,free_water_like,sagittal stratum (left),composite,True
free_water_like__tbss__sagittal_stratum_right,secondary,secondary,dMRI_composite_tbss,free_water_like,sagittal stratum (right),composite,True
free_water_like__tbss__splenium_of_corpus_callosum,secondary,secondary,dMRI_composite_tbss,free_water_like,splenium of corpus callosum,composite,True
free_water_like__tbss__superior_cerebellar_peduncle_left,secondary,secondary,dMRI_composite_tbss,free_water_like,superior cerebellar peduncle (left),composite,True
free_water_like__tbss__superior_cerebellar_peduncle_right,secondary,secondary,dMRI_composite_tbss,free_water_like,superior cerebellar peduncle (right),composite,True
free_water_like__tbss__superior_corona_radiata_left,secondary,secondary,dMRI_composite_tbss,free_water_like,superior corona radiata (left),composite,True
free_water_like__tbss__superior_corona_radiata_right,secondary,secondary,dMRI_composite_tbss,free_water_like,superior corona radiata (right),composite,True
free_water_like__tbss__superior_fronto_occipital_fasciculus_lef,secondary,secondary,dMRI_composite_tbss,free_water_like,superior fronto-occipital fasciculus (left),composite,True
free_water_like__tbss__superior_fronto_occipital_fasciculus_rig,secondary,secondary,dMRI_composite_tbss,free_water_like,superior fronto-occipital fasciculus (right),composite,True
free_water_like__tbss__superior_longitudinal_fasciculus_left,secondary,secondary,dMRI_composite_tbss,free_water_like,superior longitudinal fasciculus (left),composite,True
free_water_like__wm__superior_longitudinal_fasciculus_left,secondary,secondary,dMRI_composite_wm,free_water_like,superior longitudinal fasciculus (left),composite,True
free_water_like__tbss__superior_longitudinal_fasciculus_right,secondary,secondary,dMRI_composite_tbss,free_water_like,superior longitudinal fasciculus (right),composite,True
free_water_like__wm__superior_longitudinal_fasciculus_right,secondary,secondary,dMRI_composite_wm,free_water_like,superior longitudinal fasciculus (right),composite,True
free_water_like__wm__superior_thalamic_radiation_left,secondary,secondary,dMRI_composite_wm,free_water_like,superior thalamic radiation (left),composite,True
free_water_like__wm__superior_thalamic_radiation_right,secondary,secondary,dMRI_composite_wm,free_water_like,superior thalamic radiation (right),composite,True
free_water_like__tbss__tapetum_left,secondary,secondary,dMRI_composite_tbss,free_water_like,tapetum (left),composite,True
free_water_like__tbss__tapetum_right,secondary,secondary,dMRI_composite_tbss,free_water_like,tapetum (right),composite,True
free_water_like__tbss__uncinate_fasciculus_left,secondary,secondary,dMRI_composite_tbss,free_water_like,uncinate fasciculus (left),composite,True
free_water_like__wm__uncinate_fasciculus_left,secondary,secondary,dMRI_composite_wm,free_water_like,uncinate fasciculus (left),composite,True
free_water_like__tbss__uncinate_fasciculus_right,secondary,secondary,dMRI_composite_tbss,free_water_like,uncinate fasciculus (right),composite,True
free_water_like__wm__uncinate_fasciculus_right,secondary,secondary,dMRI_composite_wm,free_water_like,uncinate fasciculus (right),composite,True
axonal_loss_like__wm__acoustic_radiation_left,secondary,secondary,dMRI_composite_wm,axonal_loss_like,acoustic radiation (left),composite,True
axonal_loss_like__wm__acoustic_radiation_right,secondary,secondary,dMRI_composite_wm,axonal_loss_like,acoustic radiation (right),composite,True
axonal_loss_like__tbss__anterior_corona_radiata_left,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,anterior corona radiata (left),composite,True
axonal_loss_like__tbss__anterior_corona_radiata_right,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,anterior corona radiata (right),composite,True
axonal_loss_like__tbss__anterior_limb_of_internal_capsule_left,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,anterior limb of internal capsule (left),composite,True
axonal_loss_like__tbss__anterior_limb_of_internal_capsule_right,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,anterior limb of internal capsule (right),composite,True
axonal_loss_like__wm__anterior_thalamic_radiation_left,secondary,secondary,dMRI_composite_wm,axonal_loss_like,anterior thalamic radiation (left),composite,True
axonal_loss_like__wm__anterior_thalamic_radiation_right,secondary,secondary,dMRI_composite_wm,axonal_loss_like,anterior thalamic radiation (right),composite,True
axonal_loss_like__tbss__body_of_corpus_callosum,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,body of corpus callosum,composite,True
axonal_loss_like__tbss__cerebral_peduncle_left,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,cerebral peduncle (left),composite,True
axonal_loss_like__tbss__cerebral_peduncle_right,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,cerebral peduncle (right),composite,True
axonal_loss_like__wm__cingulate_gyrus_part_of_cingulum_left,secondary,secondary,dMRI_composite_wm,axonal_loss_like,cingulate gyrus part of cingulum (left),composite,True
axonal_loss_like__wm__cingulate_gyrus_part_of_cingulum_right,secondary,secondary,dMRI_composite_wm,axonal_loss_like,cingulate gyrus part of cingulum (right),composite,True
axonal_loss_like__tbss__cingulum_cingulate_gyrus_left,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,cingulum cingulate gyrus (left),composite,True
axonal_loss_like__tbss__cingulum_cingulate_gyrus_right,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,cingulum cingulate gyrus (right),composite,True
axonal_loss_like__tbss__cingulum_hippocampus_left,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,cingulum hippocampus (left),composite,True
axonal_loss_like__tbss__cingulum_hippocampus_right,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,cingulum hippocampus (right),composite,True
axonal_loss_like__tbss__corticospinal_tract_left,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,corticospinal tract (left),composite,True
axonal_loss_like__wm__corticospinal_tract_left,secondary,secondary,dMRI_composite_wm,axonal_loss_like,corticospinal tract (left),composite,True
axonal_loss_like__tbss__corticospinal_tract_right,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,corticospinal tract (right),composite,True
axonal_loss_like__wm__corticospinal_tract_right,secondary,secondary,dMRI_composite_wm,axonal_loss_like,corticospinal tract (right),composite,True
axonal_loss_like__tbss__external_capsule_left,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,external capsule (left),composite,True
axonal_loss_like__tbss__external_capsule_right,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,external capsule (right),composite,True
axonal_loss_like__wm__forceps_major,secondary,secondary,dMRI_composite_wm,axonal_loss_like,forceps major,composite,True
axonal_loss_like__wm__forceps_minor,secondary,secondary,dMRI_composite_wm,axonal_loss_like,forceps minor,composite,True
axonal_loss_like__tbss__fornix,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,fornix,composite,True
axonal_loss_like__tbss__fornix_cres_stria_terminalis_left,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,fornix cres+stria terminalis (left),composite,True
axonal_loss_like__tbss__fornix_cres_stria_terminalis_right,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,fornix cres+stria terminalis (right),composite,True
axonal_loss_like__tbss__genu_of_corpus_callosum,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,genu of corpus callosum,composite,True
axonal_loss_like__tbss__inferior_cerebellar_peduncle_left,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,inferior cerebellar peduncle (left),composite,True
axonal_loss_like__tbss__inferior_cerebellar_peduncle_right,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,inferior cerebellar peduncle (right),composite,True
axonal_loss_like__wm__inferior_fronto_occipital_fasciculus_lef,secondary,secondary,dMRI_composite_wm,axonal_loss_like,inferior fronto-occipital fasciculus (left),composite,True
axonal_loss_like__wm__inferior_fronto_occipital_fasciculus_rig,secondary,secondary,dMRI_composite_wm,axonal_loss_like,inferior fronto-occipital fasciculus (right),composite,True
axonal_loss_like__wm__inferior_longitudinal_fasciculus_left,secondary,secondary,dMRI_composite_wm,axonal_loss_like,inferior longitudinal fasciculus (left),composite,True
axonal_loss_like__wm__inferior_longitudinal_fasciculus_right,secondary,secondary,dMRI_composite_wm,axonal_loss_like,inferior longitudinal fasciculus (right),composite,True
axonal_loss_like__tbss__medial_lemniscus_left,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,medial lemniscus (left),composite,True
axonal_loss_like__wm__medial_lemniscus_left,secondary,secondary,dMRI_composite_wm,axonal_loss_like,medial lemniscus (left),composite,True
axonal_loss_like__tbss__medial_lemniscus_right,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,medial lemniscus (right),composite,True
axonal_loss_like__wm__medial_lemniscus_right,secondary,secondary,dMRI_composite_wm,axonal_loss_like,medial lemniscus (right),composite,True
axonal_loss_like__tbss__middle_cerebellar_peduncle,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,middle cerebellar peduncle,composite,True
axonal_loss_like__wm__middle_cerebellar_peduncle,secondary,secondary,dMRI_composite_wm,axonal_loss_like,middle cerebellar peduncle,composite,True
axonal_loss_like__wm__parahippocampal_part_of_cingulum_left,secondary,secondary,dMRI_composite_wm,axonal_loss_like,parahippocampal part of cingulum (left),composite,True
axonal_loss_like__wm__parahippocampal_part_of_cingulum_right,secondary,secondary,dMRI_composite_wm,axonal_loss_like,parahippocampal part of cingulum (right),composite,True
axonal_loss_like__tbss__pontine_crossing_tract,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,pontine crossing tract,composite,True
axonal_loss_like__tbss__posterior_corona_radiata_left,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,posterior corona radiata (left),composite,True
axonal_loss_like__tbss__posterior_corona_radiata_right,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,posterior corona radiata (right),composite,True
axonal_loss_like__tbss__posterior_limb_of_internal_capsule_left,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,posterior limb of internal capsule (left),composite,True
axonal_loss_like__tbss__posterior_limb_of_internal_capsule_right,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,posterior limb of internal capsule (right),composite,True
axonal_loss_like__tbss__posterior_thalamic_radiation_left,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,posterior thalamic radiation (left),composite,True
axonal_loss_like__wm__posterior_thalamic_radiation_left,secondary,secondary,dMRI_composite_wm,axonal_loss_like,posterior thalamic radiation (left),composite,True
axonal_loss_like__tbss__posterior_thalamic_radiation_right,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,posterior thalamic radiation (right),composite,True
axonal_loss_like__wm__posterior_thalamic_radiation_right,secondary,secondary,dMRI_composite_wm,axonal_loss_like,posterior thalamic radiation (right),composite,True
axonal_loss_like__tbss__retrolenticular_part_of_internal_capsule,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,retrolenticular part of internal capsule (left),composite,True
axonal_loss_like__tbss__retrolenticular_part_of_internal_capsule,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,retrolenticular part of internal capsule (right),composite,True
axonal_loss_like__tbss__sagittal_stratum_left,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,sagittal stratum (left),composite,True
axonal_loss_like__tbss__sagittal_stratum_right,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,sagittal stratum (right),composite,True
axonal_loss_like__tbss__splenium_of_corpus_callosum,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,splenium of corpus callosum,composite,True
axonal_loss_like__tbss__superior_cerebellar_peduncle_left,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,superior cerebellar peduncle (left),composite,True
axonal_loss_like__tbss__superior_cerebellar_peduncle_right,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,superior cerebellar peduncle (right),composite,True
axonal_loss_like__tbss__superior_corona_radiata_left,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,superior corona radiata (left),composite,True
axonal_loss_like__tbss__superior_corona_radiata_right,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,superior corona radiata (right),composite,True
axonal_loss_like__tbss__superior_fronto_occipital_fasciculus_lef,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,superior fronto-occipital fasciculus (left),composite,True
axonal_loss_like__tbss__superior_fronto_occipital_fasciculus_rig,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,superior fronto-occipital fasciculus (right),composite,True
axonal_loss_like__tbss__superior_longitudinal_fasciculus_left,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,superior longitudinal fasciculus (left),composite,True
axonal_loss_like__wm__superior_longitudinal_fasciculus_left,secondary,secondary,dMRI_composite_wm,axonal_loss_like,superior longitudinal fasciculus (left),composite,True
axonal_loss_like__tbss__superior_longitudinal_fasciculus_right,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,superior longitudinal fasciculus (right),composite,True
axonal_loss_like__wm__superior_longitudinal_fasciculus_right,secondary,secondary,dMRI_composite_wm,axonal_loss_like,superior longitudinal fasciculus (right),composite,True
axonal_loss_like__wm__superior_thalamic_radiation_left,secondary,secondary,dMRI_composite_wm,axonal_loss_like,superior thalamic radiation (left),composite,True
axonal_loss_like__wm__superior_thalamic_radiation_right,secondary,secondary,dMRI_composite_wm,axonal_loss_like,superior thalamic radiation (right),composite,True
axonal_loss_like__tbss__tapetum_left,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,tapetum (left),composite,True
axonal_loss_like__tbss__tapetum_right,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,tapetum (right),composite,True
axonal_loss_like__tbss__uncinate_fasciculus_left,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,uncinate fasciculus (left),composite,True
axonal_loss_like__wm__uncinate_fasciculus_left,secondary,secondary,dMRI_composite_wm,axonal_loss_like,uncinate fasciculus (left),composite,True
axonal_loss_like__tbss__uncinate_fasciculus_right,secondary,secondary,dMRI_composite_tbss,axonal_loss_like,uncinate fasciculus (right),composite,True
axonal_loss_like__wm__uncinate_fasciculus_right,secondary,secondary,dMRI_composite_wm,axonal_loss_like,uncinate fasciculus (right),composite,True
tract_geometry_like__wm__acoustic_radiation_left,secondary,secondary,dMRI_composite_wm,tract_geometry_like,acoustic radiation (left),composite,True
tract_geometry_like__wm__acoustic_radiation_right,secondary,secondary,dMRI_composite_wm,tract_geometry_like,acoustic radiation (right),composite,True
tract_geometry_like__tbss__anterior_corona_radiata_left,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,anterior corona radiata (left),composite,True
tract_geometry_like__tbss__anterior_corona_radiata_right,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,anterior corona radiata (right),composite,True
tract_geometry_like__tbss__anterior_limb_of_internal_capsule_left,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,anterior limb of internal capsule (left),composite,True
tract_geometry_like__tbss__anterior_limb_of_internal_capsule_right,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,anterior limb of internal capsule (right),composite,True
tract_geometry_like__wm__anterior_thalamic_radiation_left,secondary,secondary,dMRI_composite_wm,tract_geometry_like,anterior thalamic radiation (left),composite,True
tract_geometry_like__wm__anterior_thalamic_radiation_right,secondary,secondary,dMRI_composite_wm,tract_geometry_like,anterior thalamic radiation (right),composite,True
tract_geometry_like__tbss__body_of_corpus_callosum,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,body of corpus callosum,composite,True
tract_geometry_like__tbss__cerebral_peduncle_left,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,cerebral peduncle (left),composite,True
tract_geometry_like__tbss__cerebral_peduncle_right,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,cerebral peduncle (right),composite,True
tract_geometry_like__wm__cingulate_gyrus_part_of_cingulum_left,secondary,secondary,dMRI_composite_wm,tract_geometry_like,cingulate gyrus part of cingulum (left),composite,True
tract_geometry_like__wm__cingulate_gyrus_part_of_cingulum_right,secondary,secondary,dMRI_composite_wm,tract_geometry_like,cingulate gyrus part of cingulum (right),composite,True
tract_geometry_like__tbss__cingulum_cingulate_gyrus_left,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,cingulum cingulate gyrus (left),composite,True
tract_geometry_like__tbss__cingulum_cingulate_gyrus_right,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,cingulum cingulate gyrus (right),composite,True
tract_geometry_like__tbss__cingulum_hippocampus_left,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,cingulum hippocampus (left),composite,True
tract_geometry_like__tbss__cingulum_hippocampus_right,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,cingulum hippocampus (right),composite,True
tract_geometry_like__tbss__corticospinal_tract_left,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,corticospinal tract (left),composite,True
tract_geometry_like__wm__corticospinal_tract_left,secondary,secondary,dMRI_composite_wm,tract_geometry_like,corticospinal tract (left),composite,True
tract_geometry_like__tbss__corticospinal_tract_right,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,corticospinal tract (right),composite,True
tract_geometry_like__wm__corticospinal_tract_right,secondary,secondary,dMRI_composite_wm,tract_geometry_like,corticospinal tract (right),composite,True
tract_geometry_like__tbss__external_capsule_left,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,external capsule (left),composite,True
tract_geometry_like__tbss__external_capsule_right,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,external capsule (right),composite,True
tract_geometry_like__wm__forceps_major,secondary,secondary,dMRI_composite_wm,tract_geometry_like,forceps major,composite,True
tract_geometry_like__wm__forceps_minor,secondary,secondary,dMRI_composite_wm,tract_geometry_like,forceps minor,composite,True
tract_geometry_like__tbss__fornix,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,fornix,composite,True
tract_geometry_like__tbss__fornix_cres_stria_terminalis_left,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,fornix cres+stria terminalis (left),composite,True
tract_geometry_like__tbss__fornix_cres_stria_terminalis_right,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,fornix cres+stria terminalis (right),composite,True
tract_geometry_like__tbss__genu_of_corpus_callosum,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,genu of corpus callosum,composite,True
tract_geometry_like__tbss__inferior_cerebellar_peduncle_left,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,inferior cerebellar peduncle (left),composite,True
tract_geometry_like__tbss__inferior_cerebellar_peduncle_right,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,inferior cerebellar peduncle (right),composite,True
tract_geometry_like__wm__inferior_fronto_occipital_fasciculus_lef,secondary,secondary,dMRI_composite_wm,tract_geometry_like,inferior fronto-occipital fasciculus (left),composite,True
tract_geometry_like__wm__inferior_fronto_occipital_fasciculus_rig,secondary,secondary,dMRI_composite_wm,tract_geometry_like,inferior fronto-occipital fasciculus (right),composite,True
tract_geometry_like__wm__inferior_longitudinal_fasciculus_left,secondary,secondary,dMRI_composite_wm,tract_geometry_like,inferior longitudinal fasciculus (left),composite,True
tract_geometry_like__wm__inferior_longitudinal_fasciculus_right,secondary,secondary,dMRI_composite_wm,tract_geometry_like,inferior longitudinal fasciculus (right),composite,True
tract_geometry_like__tbss__medial_lemniscus_left,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,medial lemniscus (left),composite,True
tract_geometry_like__wm__medial_lemniscus_left,secondary,secondary,dMRI_composite_wm,tract_geometry_like,medial lemniscus (left),composite,True
tract_geometry_like__tbss__medial_lemniscus_right,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,medial lemniscus (right),composite,True
tract_geometry_like__wm__medial_lemniscus_right,secondary,secondary,dMRI_composite_wm,tract_geometry_like,medial lemniscus (right),composite,True
tract_geometry_like__tbss__middle_cerebellar_peduncle,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,middle cerebellar peduncle,composite,True
tract_geometry_like__wm__middle_cerebellar_peduncle,secondary,secondary,dMRI_composite_wm,tract_geometry_like,middle cerebellar peduncle,composite,True
tract_geometry_like__wm__parahippocampal_part_of_cingulum_left,secondary,secondary,dMRI_composite_wm,tract_geometry_like,parahippocampal part of cingulum (left),composite,True
tract_geometry_like__wm__parahippocampal_part_of_cingulum_right,secondary,secondary,dMRI_composite_wm,tract_geometry_like,parahippocampal part of cingulum (right),composite,True
tract_geometry_like__tbss__pontine_crossing_tract,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,pontine crossing tract,composite,True
tract_geometry_like__tbss__posterior_corona_radiata_left,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,posterior corona radiata (left),composite,True
tract_geometry_like__tbss__posterior_corona_radiata_right,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,posterior corona radiata (right),composite,True
tract_geometry_like__tbss__posterior_limb_of_internal_capsule_left,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,posterior limb of internal capsule (left),composite,True
tract_geometry_like__tbss__posterior_limb_of_internal_capsule_right,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,posterior limb of internal capsule (right),composite,True
tract_geometry_like__tbss__posterior_thalamic_radiation_left,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,posterior thalamic radiation (left),composite,True
tract_geometry_like__wm__posterior_thalamic_radiation_left,secondary,secondary,dMRI_composite_wm,tract_geometry_like,posterior thalamic radiation (left),composite,True
tract_geometry_like__tbss__posterior_thalamic_radiation_right,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,posterior thalamic radiation (right),composite,True
tract_geometry_like__wm__posterior_thalamic_radiation_right,secondary,secondary,dMRI_composite_wm,tract_geometry_like,posterior thalamic radiation (right),composite,True
tract_geometry_like__tbss__retrolenticular_part_of_internal_capsule,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,retrolenticular part of internal capsule (left),composite,True
tract_geometry_like__tbss__retrolenticular_part_of_internal_capsule,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,retrolenticular part of internal capsule (right),composite,True
tract_geometry_like__tbss__sagittal_stratum_left,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,sagittal stratum (left),composite,True
tract_geometry_like__tbss__sagittal_stratum_right,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,sagittal stratum (right),composite,True
tract_geometry_like__tbss__splenium_of_corpus_callosum,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,splenium of corpus callosum,composite,True
tract_geometry_like__tbss__superior_cerebellar_peduncle_left,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,superior cerebellar peduncle (left),composite,True
tract_geometry_like__tbss__superior_cerebellar_peduncle_right,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,superior cerebellar peduncle (right),composite,True
tract_geometry_like__tbss__superior_corona_radiata_left,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,superior corona radiata (left),composite,True
tract_geometry_like__tbss__superior_corona_radiata_right,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,superior corona radiata (right),composite,True
tract_geometry_like__tbss__superior_fronto_occipital_fasciculus_lef,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,superior fronto-occipital fasciculus (left),composite,True
tract_geometry_like__tbss__superior_fronto_occipital_fasciculus_rig,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,superior fronto-occipital fasciculus (right),composite,True
tract_geometry_like__tbss__superior_longitudinal_fasciculus_left,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,superior longitudinal fasciculus (left),composite,True
tract_geometry_like__wm__superior_longitudinal_fasciculus_left,secondary,secondary,dMRI_composite_wm,tract_geometry_like,superior longitudinal fasciculus (left),composite,True
tract_geometry_like__tbss__superior_longitudinal_fasciculus_right,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,superior longitudinal fasciculus (right),composite,True
tract_geometry_like__wm__superior_longitudinal_fasciculus_right,secondary,secondary,dMRI_composite_wm,tract_geometry_like,superior longitudinal fasciculus (right),composite,True
tract_geometry_like__wm__superior_thalamic_radiation_left,secondary,secondary,dMRI_composite_wm,tract_geometry_like,superior thalamic radiation (left),composite,True
tract_geometry_like__wm__superior_thalamic_radiation_right,secondary,secondary,dMRI_composite_wm,tract_geometry_like,superior thalamic radiation (right),composite,True
tract_geometry_like__tbss__tapetum_left,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,tapetum (left),composite,True
tract_geometry_like__tbss__tapetum_right,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,tapetum (right),composite,True
tract_geometry_like__tbss__uncinate_fasciculus_left,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,uncinate fasciculus (left),composite,True
tract_geometry_like__wm__uncinate_fasciculus_left,secondary,secondary,dMRI_composite_wm,tract_geometry_like,uncinate fasciculus (left),composite,True
tract_geometry_like__tbss__uncinate_fasciculus_right,secondary,secondary,dMRI_composite_tbss,tract_geometry_like,uncinate fasciculus (right),composite,True
tract_geometry_like__wm__uncinate_fasciculus_right,secondary,secondary,dMRI_composite_wm,tract_geometry_like,uncinate fasciculus (right),composite,True
roi__superior_cerebellar_peduncle_left__PC1,secondary,secondary,dMRI_roi_pca,PC1,superior cerebellar peduncle (left),roi_pca,True
roi__superior_cerebellar_peduncle_left__PC2,secondary,secondary,dMRI_roi_pca,PC2,superior cerebellar peduncle (left),roi_pca,True
roi__superior_cerebellar_peduncle_right__PC1,secondary,secondary,dMRI_roi_pca,PC1,superior cerebellar peduncle (right),roi_pca,True
roi__superior_cerebellar_peduncle_right__PC2,secondary,secondary,dMRI_roi_pca,PC2,superior cerebellar peduncle (right),roi_pca,True
roi__body_of_corpus_callosum__PC1,secondary,secondary,dMRI_roi_pca,PC1,body of corpus callosum,roi_pca,True
roi__body_of_corpus_callosum__PC2,secondary,secondary,dMRI_roi_pca,PC2,body of corpus callosum,roi_pca,True
roi__genu_of_corpus_callosum__PC1,secondary,secondary,dMRI_roi_pca,PC1,genu of corpus callosum,roi_pca,True
roi__genu_of_corpus_callosum__PC2,secondary,secondary,dMRI_roi_pca,PC2,genu of corpus callosum,roi_pca,True
roi__splenium_of_corpus_callosum__PC1,secondary,secondary,dMRI_roi_pca,PC1,splenium of corpus callosum,roi_pca,True
roi__splenium_of_corpus_callosum__PC2,secondary,secondary,dMRI_roi_pca,PC2,splenium of corpus callosum,roi_pca,True
roi__genu_of_corpus_callosum__PC1,secondary,secondary,dMRI_roi_pca,PC1,genu of corpus callosum,roi_pca,True
roi__genu_of_corpus_callosum__PC2,secondary,secondary,dMRI_roi_pca,PC2,genu of corpus callosum,roi_pca,True
roi__splenium_of_corpus_callosum__PC1,secondary,secondary,dMRI_roi_pca,PC1,splenium of corpus callosum,roi_pca,True
roi__splenium_of_corpus_callosum__PC2,secondary,secondary,dMRI_roi_pca,PC2,splenium of corpus callosum,roi_pca,True
roi__anterior_limb_of_internal_capsule_left__PC1,secondary,secondary,dMRI_roi_pca,PC1,anterior limb of internal capsule (left),roi_pca,True
roi__anterior_limb_of_internal_capsule_left__PC2,secondary,secondary,dMRI_roi_pca,PC2,anterior limb of internal capsule (left),roi_pca,True
roi__anterior_limb_of_internal_capsule_right__PC1,secondary,secondary,dMRI_roi_pca,PC1,anterior limb of internal capsule (right),roi_pca,True
roi__anterior_limb_of_internal_capsule_right__PC2,secondary,secondary,dMRI_roi_pca,PC2,anterior limb of internal capsule (right),roi_pca,True
roi__posterior_limb_of_internal_capsule_left__PC1,secondary,secondary,dMRI_roi_pca,PC1,posterior limb of internal capsule (left),roi_pca,True
roi__posterior_limb_of_internal_capsule_left__PC2,secondary,secondary,dMRI_roi_pca,PC2,posterior limb of internal capsule (left),roi_pca,True
roi__posterior_limb_of_internal_capsule_right__PC1,secondary,secondary,dMRI_roi_pca,PC1,posterior limb of internal capsule (right),roi_pca,True
roi__posterior_limb_of_internal_capsule_right__PC2,secondary,secondary,dMRI_roi_pca,PC2,posterior limb of internal capsule (right),roi_pca,True
roi__retrolenticular_part_of_internal_capsule__PC1,secondary,secondary,dMRI_roi_pca,PC1,retrolenticular part of internal capsule (left),roi_pca,True
roi__retrolenticular_part_of_internal_capsule__PC2,secondary,secondary,dMRI_roi_pca,PC2,retrolenticular part of internal capsule (left),roi_pca,True
roi__retrolenticular_part_of_internal_capsule__PC1,secondary,secondary,dMRI_roi_pca,PC1,retrolenticular part of internal capsule (right),roi_pca,True
